id,url_length,hostname_length,path_length,query_length,subdomain_depth,path_depth,num_dots,num_hyphens,num_at_symbols,num_percents,num_numeric_chars,uses_https,has_insecure_forms,has_iframe,abnormal_form_action,has_ip_address,external_favicon,external_link_ratio,ratio_ext_hyperlinks,url_entropy,label
31639,58,19,10,14,1,1,4,0,0,0,7,1,1,1,1,0,1,0.246073,0.246073,4.635673,0
31640,48,11,10,0,3,1,5,0,0,0,2,1,0,1,0,0,1,0.75,0.75,4.095714,1
31641,100,10,78,0,1,5,2,0,0,0,2,1,0,0,0,0,1,0,0,4.224171,0
31642,43,11,1,0,1,0,2,1,0,0,10,0,0,0,0,0,0,0.956522,0.956522,4.379298,1
31643,30,13,1,8,0,0,1,1,0,0,0,0,0,1,0,0,0,0.714286,0.714286,4.256565,1
31644,123,22,36,45,1,4,3,0,0,0,18,1,0,0,0,0,0,0.433628,0.433628,5.236111,0
31645,45,12,21,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0.333333,0.333333,4.055649,0
31646,34,11,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0.956522,0.956522,4.256149,1
31647,35,10,1,0,1,0,2,0,0,0,0,1,1,0,1,0,0,0.375,0.375,4.136286,1
31648,46,8,27,0,1,1,3,3,0,0,0,0,0,0,0,0,0,0.295775,0.295775,4.095506,0
31649,63,18,37,0,0,5,1,2,0,0,0,1,0,0,0,0,0,0,0,4.286748,1
31650,57,16,29,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0.134146,0.134146,4.238261,0
31651,45,11,27,0,0,3,4,0,0,0,8,0,0,0,0,1,1,1,1,4.417086,1
31652,61,20,29,0,1,1,3,0,0,0,0,1,0,0,0,0,1,0.299145,0.299145,4.186416,0
31653,17,8,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0.148649,0.148649,3.572469,0
31654,75,13,30,24,0,3,2,1,1,0,0,0,1,0,1,0,1,0.3,0.3,4.520644,1
31655,36,15,10,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0,4.030493,0
31656,86,10,57,0,2,5,4,3,0,0,0,1,0,0,0,0,0,0.571429,0.571429,4.236988,0
31657,88,14,66,0,0,5,1,9,0,0,8,1,0,1,0,0,1,0.406977,0.406977,4.380466,0
31658,19,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.875,0.875,3.787144,1
31659,246,11,51,161,1,6,3,0,0,0,56,1,0,0,0,0,1,0.052632,0.052632,5.281302,1
31660,51,17,11,0,1,1,3,0,0,0,3,1,0,0,0,0,0,1,1,4.159513,1
31661,37,26,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,3.97676,0
31662,79,12,55,0,1,1,2,6,0,0,0,1,0,0,0,0,1,0.027211,0.027211,4.121254,0
31663,37,14,13,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,4.02636,0
31664,34,15,7,0,1,1,2,0,0,0,0,1,1,1,1,0,0,0.075829,0.075829,4.1163,0
31665,70,14,41,6,0,4,2,0,0,0,10,1,0,1,0,0,1,1,1,4.630799,1
31666,21,9,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.653757,0
31667,51,10,13,0,1,2,2,0,0,0,0,1,1,0,1,0,1,0.776786,0.776786,4.179504,0
31668,88,14,62,0,1,3,2,3,0,0,0,1,1,1,1,0,0,0.394161,0.394161,4.335798,0
31669,60,11,41,0,0,2,1,4,0,0,8,1,0,0,0,0,0,0,0,4.533497,0
31670,53,20,22,0,1,1,18,0,0,0,0,0,0,0,0,0,1,0.4,0.4,3.493152,1
31671,48,25,15,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,4.191341,1
31672,42,13,21,0,0,3,1,1,0,0,0,1,0,1,0,0,1,0.428571,0.428571,4.023652,1
31673,46,12,11,0,1,2,2,0,0,0,0,1,0,0,0,0,1,0.742268,0.742268,3.973905,0
31674,95,13,70,0,1,1,3,8,0,0,6,1,0,0,0,0,0,0.211268,0.211268,4.486359,0
31675,44,13,9,0,2,1,4,1,0,0,3,1,0,0,0,0,0,0,0,4.334209,1
31676,27,14,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0.195531,0.195531,3.856196,0
31677,38,19,7,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0.069479,0.069479,4.201232,0
31678,190,15,44,89,1,2,4,1,1,0,73,1,0,0,0,0,0,0,0,5.130538,1
31679,53,11,34,0,0,2,1,3,0,0,0,1,0,0,0,0,0,0,0,4.213191,0
31680,31,13,3,6,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3.885828,1
31681,39,25,7,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0.888889,0.888889,4.092343,1
31682,61,42,1,0,1,0,2,3,0,0,0,0,0,0,0,0,0,1,1,4.341628,1
31683,96,23,62,0,1,2,2,8,0,0,2,0,0,1,0,0,1,0.096154,0.096154,4.468802,0
31684,87,12,7,55,1,1,5,0,0,4,4,1,1,0,1,0,1,0.382979,0.382979,4.597595,0
31685,39,21,10,0,0,1,2,2,0,0,0,1,0,0,0,0,0,0,0,3.934863,1
31686,29,13,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.879894,0
31687,53,16,29,0,0,4,2,0,0,0,0,1,0,1,0,0,1,0.004425,0.004425,4.012942,1
31688,33,15,4,0,2,1,3,1,0,0,0,1,1,1,1,0,1,1,1,4.150159,1
31689,163,14,49,52,1,5,6,5,1,0,32,1,0,0,0,0,0,0,0,4.9252,1
31690,75,17,50,0,0,3,1,5,0,0,7,1,0,0,0,0,1,0.434659,0.434659,4.536687,0
31691,93,12,69,0,1,3,2,6,0,0,6,1,0,1,0,0,1,0.081545,0.081545,4.563923,0
31692,72,10,50,0,1,8,3,0,0,0,0,1,0,0,0,0,1,0.897059,0.897059,4.397385,1
31693,63,18,38,0,0,4,1,2,0,0,8,0,0,0,0,0,0,0,0,4.508306,0
31694,58,15,31,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0,0,4.263093,0
31695,78,18,37,10,1,4,4,0,0,0,5,1,0,0,0,0,0,0,0,4.607071,0
31696,56,13,31,0,1,2,3,0,0,0,0,1,1,1,1,0,0,0,0,4.269159,0
31697,89,25,52,0,1,2,2,4,0,0,0,1,0,1,0,0,0,0.072165,0.072165,4.11762,0
31698,57,22,23,0,1,1,3,1,0,0,0,1,0,0,0,0,0,0.061728,0.061728,4.314551,0
31699,34,21,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3.858803,0
31700,71,10,49,0,1,2,2,4,0,0,0,1,1,0,1,0,1,0.653333,0.653333,4.344747,0
31701,64,9,43,0,1,4,3,2,0,0,0,1,0,0,0,0,0,0.141593,0.141593,4.217889,0
31702,49,11,31,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,4.354007,0
31703,51,29,14,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0.066667,0.066667,3.971856,0
31704,76,23,26,18,0,2,2,0,0,0,10,1,1,0,1,0,1,0.995434,0.995434,4.626107,1
31705,59,13,34,0,1,1,2,5,0,0,2,1,0,0,0,0,0,0.055556,0.055556,4.406481,0
31706,42,34,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1,4.177566,1
31707,60,14,34,0,1,3,3,2,0,0,10,1,0,0,0,0,1,0.001062,0.001062,4.609416,0
31708,27,15,1,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0.210227,0.210227,4.004344,0
31709,281,17,87,165,1,6,6,5,0,0,84,0,0,0,0,0,0,0,0,4.892041,1
31710,32,16,4,0,1,1,2,0,0,0,0,1,1,0,1,0,0,0.183333,0.183333,4.054229,0
31711,89,13,64,0,1,1,4,9,0,0,3,1,1,0,1,0,0,0.03125,0.03125,4.355505,0
31712,43,11,20,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0.255814,0.255814,4.228363,0
31713,64,15,31,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0.010526,0.010526,4.264709,0
31714,120,17,89,0,1,3,2,13,0,0,5,1,0,0,0,0,1,0.527066,0.527066,4.511788,0
31715,48,10,26,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.237037,0.237037,4.172995,0
31716,61,16,17,0,1,3,2,1,0,0,3,1,0,0,0,0,0,0,0,4.275103,1
31717,37,12,14,0,1,2,2,0,0,0,0,1,1,0,1,0,1,0.634146,0.634146,3.99001,0
31718,34,11,10,0,1,2,2,1,0,0,0,1,0,1,0,0,0,0.726562,0.726562,4.043058,1
31719,88,15,31,0,1,1,2,0,0,2,4,0,1,0,1,0,0,0.121387,0.121387,4.673357,0
31720,27,16,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3.763966,1
31721,43,21,5,0,1,1,2,0,0,0,0,1,1,0,1,0,1,0.457447,0.457447,4.26872,0
31722,84,14,62,0,0,6,1,1,0,0,5,1,0,0,0,0,0,0,0,4.579792,1
31723,287,14,19,236,1,2,5,9,0,7,57,1,1,0,1,0,0,0.666667,0.666667,5.729355,0
31724,18,9,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3.572431,0
31725,113,13,92,0,0,4,1,13,0,0,8,1,1,1,1,0,1,0.163265,0.163265,4.508947,0
31726,33,19,7,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.685942,1
31727,66,13,39,0,1,2,3,2,0,0,7,1,0,1,0,0,1,0.054264,0.054264,4.525624,0
31728,35,27,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4.107156,1
31729,36,10,14,0,1,1,2,2,0,0,0,1,0,1,0,0,1,0.025253,0.025253,3.972163,0
31730,63,20,36,0,0,3,2,1,0,0,6,0,0,0,0,0,0,0.040404,0.040404,4.643692,0
31731,42,17,9,0,1,1,3,1,0,0,4,1,0,0,0,0,0,0,0,4.472575,1
31732,50,26,17,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,4.164373,1
31733,39,16,11,0,1,1,3,0,0,0,1,1,0,0,0,0,0,0.25,0.25,3.947433,0
31734,29,20,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.25,0.25,3.719376,0
31735,24,11,1,0,1,0,2,0,0,0,0,1,0,1,0,0,1,0.507937,0.507937,3.688722,0
31736,70,14,44,0,1,1,2,6,0,0,0,1,0,0,0,0,0,0,0,4.201999,0
31737,69,18,40,0,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,4.208892,1
31738,81,15,54,0,1,2,2,5,0,0,11,1,1,0,1,0,1,0.4,0.4,4.688435,0
31739,57,23,26,0,0,2,1,0,0,0,4,1,1,0,1,0,1,0.228571,0.228571,4.233005,0
31740,55,14,30,0,1,1,2,3,0,0,0,0,1,0,1,0,1,0.19708,0.19708,4.037899,0
31741,59,22,13,11,1,2,3,0,0,0,4,1,0,1,0,0,0,0.295964,0.295964,4.659949,0
31742,35,15,7,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0.538462,0.538462,3.739878,1
31743,52,13,20,0,1,1,2,2,0,0,1,1,0,0,0,0,0,1,1,4.337096,1
31744,37,14,9,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0.068807,0.068807,3.810144,0
31745,56,20,24,0,1,2,3,3,0,0,0,1,0,1,0,0,0,0.0625,0.0625,4.51265,0
31746,46,15,23,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0.089286,0.089286,4.159887,0
31747,37,18,7,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0.103093,0.103093,3.918252,0
31748,77,11,2,0,3,1,4,2,0,0,14,1,0,0,0,0,0,0,0,4.87889,1
31749,49,10,27,0,1,2,2,2,0,0,0,1,0,0,0,0,0,0.035398,0.035398,4.278303,0
31750,70,12,46,0,1,5,2,2,0,0,0,1,0,1,0,0,0,0.237895,0.237895,4.423567,0
31751,69,12,14,0,2,1,3,1,0,0,0,0,1,0,1,0,0,1,1,4.204175,1
31752,37,9,17,0,1,2,2,1,0,0,1,0,0,1,0,0,1,0,0,4.409193,1
31753,46,24,10,0,1,1,3,2,0,0,0,1,0,0,0,0,0,1,1,4.158475,1
31754,37,8,17,0,1,2,2,0,0,0,7,1,0,0,0,0,1,0.16041,0.16041,4.023661,0
31755,75,20,48,0,0,2,2,1,0,0,20,0,0,0,0,0,1,0,0,4.818837,1
31756,48,26,15,0,0,2,1,0,0,0,9,0,0,0,0,0,0,0,0,4.504248,1
31757,79,17,42,0,1,3,2,3,0,0,5,1,0,0,0,0,1,0.690196,0.690196,4.502354,0
31758,52,21,19,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,4.077737,0
31759,799,10,8,742,2,1,11,4,0,4,298,1,1,0,1,0,1,0,0,4.986395,1
31760,73,18,48,0,0,2,1,1,0,0,23,0,0,0,0,0,1,0,0,4.708823,1
31761,65,9,44,0,1,1,2,7,0,0,0,1,0,0,0,0,1,0,0,4.177655,0
31762,50,14,21,0,1,2,2,0,0,0,0,1,1,1,1,0,0,0.273684,0.273684,4.005533,0
31763,28,12,4,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0.37884,0.37884,3.824863,0
31764,220,12,24,165,1,2,3,1,0,0,64,0,0,0,0,0,0,0,0,4.739792,1
31765,64,16,40,0,0,2,1,5,0,0,0,1,0,0,0,0,1,0.109195,0.109195,4.185078,0
31766,29,11,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0.956522,0.956522,4.142295,1
31767,61,16,33,0,1,4,2,0,0,0,0,1,0,1,0,0,0,0.025316,0.025316,4.708945,0
31768,140,12,107,12,0,4,2,0,0,0,25,1,0,0,0,0,0,0,0,5.265432,1
31769,45,15,22,0,0,3,2,1,0,0,6,1,1,0,1,0,1,0.142857,0.142857,4.400311,0
31770,46,16,18,0,1,3,2,0,0,0,0,1,1,0,1,0,1,0.022989,0.022989,4.050205,0
31771,40,8,11,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0.5,0.5,3.847085,0
31772,69,23,39,0,0,4,1,4,0,0,0,0,0,0,0,0,0,0,0,4.299684,1
31773,60,13,36,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.274162,0.274162,4.37705,0
31774,64,16,12,0,4,1,13,1,0,0,0,1,0,0,0,0,0,0,0,4.014071,1
31775,65,12,46,0,0,2,4,0,0,0,22,0,0,0,0,1,1,0,0,4.560926,1
31776,21,14,0,0,0,0,3,0,0,0,11,0,0,0,0,1,0,0,0,3.296148,1
31777,59,17,30,0,1,2,3,1,0,0,0,1,0,1,0,0,0,0.133929,0.133929,4.180177,0
31778,211,24,13,165,0,2,2,0,0,0,76,1,0,0,0,0,0,0,0,4.809899,1
31779,22,14,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.697846,0
31780,27,7,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0.631579,0.631579,4.004344,0
31781,27,8,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4.180451,1
31782,78,23,43,0,1,2,3,6,0,0,0,1,0,0,0,0,0,0.085106,0.085106,4.280559,0
31783,56,9,35,0,1,2,2,5,0,0,2,1,0,0,0,0,0,0.107843,0.107843,4.287365,0
31784,38,14,4,0,3,1,4,0,0,0,0,1,0,1,0,0,0,0,0,4.152937,1
31785,44,13,20,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4.297627,0
31786,32,11,9,0,1,1,2,0,0,0,0,1,1,1,1,0,1,0.094241,0.094241,4.28891,0
31787,46,20,18,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,4.145647,1
31788,218,22,44,144,0,5,2,3,0,0,69,0,0,0,0,0,0,0,0,4.878047,1
31789,55,14,29,0,1,2,2,1,0,0,0,1,0,0,0,0,1,0.185714,0.185714,4.218193,0
31790,83,18,53,0,1,2,3,4,0,0,0,1,1,1,1,0,1,0.195402,0.195402,4.318324,0
31791,47,25,10,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0.894737,0.894737,4.104824,1
31792,32,19,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,4.030639,1
31793,73,17,45,0,1,1,2,5,0,0,4,0,0,0,0,0,0,1,1,4.253191,0
31794,39,11,1,0,1,0,2,0,0,0,2,0,0,0,0,0,1,0,0,4.252975,1
31795,27,8,0,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0,0,4.032303,1
31796,49,25,12,0,1,1,3,1,0,0,0,1,0,1,0,0,0,0.196429,0.196429,4.070858,0
31797,37,18,7,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0.013298,0.013298,4.046763,0
31798,142,9,125,0,0,3,1,20,0,0,4,1,0,1,0,0,1,0.038855,0.038855,4.613344,0
31799,110,8,90,0,1,6,3,1,0,6,17,1,0,0,0,0,0,0.135593,0.135593,4.558334,0
31800,41,18,12,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3.866835,1
31801,21,8,1,0,1,0,2,0,0,0,0,1,1,1,1,0,1,0.923077,0.923077,3.558519,0
31802,37,17,1,0,1,0,2,0,0,0,6,1,0,0,0,0,0,1,1,4.262979,1
31803,35,18,10,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3.957296,1
31804,37,14,11,0,1,3,2,1,0,0,0,1,0,0,0,0,0,0,0,3.972306,0
31805,34,7,11,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0.192661,0.192661,4.233947,0
31806,28,15,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0.032258,0.032258,3.824863,0
31807,53,21,25,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,4.102657,1
31808,87,10,66,0,1,2,3,5,0,0,0,0,0,0,0,0,0,1,1,4.2266,0
31809,136,14,99,0,1,3,2,12,0,0,2,1,1,1,1,0,1,0.042146,0.042146,4.396159,0
31810,70,11,42,0,1,4,3,2,0,0,0,1,0,0,0,0,1,0.46,0.46,4.15564,0
31811,64,11,35,0,1,4,3,0,0,0,0,1,1,0,1,0,1,0.021386,0.021386,4.156043,0
31812,106,15,51,0,1,3,5,10,0,0,8,1,0,0,0,0,0,0.7,0.7,4.250811,1
31813,72,11,8,23,1,1,3,0,1,0,0,1,0,0,0,0,0,0.923077,0.923077,4.538562,1
31814,64,9,33,0,1,1,3,4,0,0,5,1,0,1,0,0,0,0.6,0.6,4.333308,0
31815,161,15,15,122,0,2,2,2,0,0,8,1,0,0,0,0,0,0,0,5.100466,1
31816,51,21,23,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,4.344021,0
31817,55,20,23,0,1,2,2,2,0,0,0,1,0,1,0,0,1,0.470588,0.470588,4.315374,0
31818,96,18,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.403226,0.403226,4.690134,0
31819,162,13,133,0,1,6,2,14,0,0,21,1,0,0,0,0,0,0.566667,0.566667,4.754893,0
31820,74,20,42,0,1,4,2,4,0,0,9,1,1,1,1,0,1,0.221053,0.221053,4.552086,0
31821,75,12,50,0,1,3,2,5,0,0,6,1,0,0,0,0,1,0.6875,0.6875,4.321035,0
31822,306,11,67,204,1,4,3,7,0,0,29,1,0,0,0,0,0,0,0,5.797333,1
31823,55,10,33,0,1,2,2,5,0,0,2,1,0,0,0,0,0,0.238095,0.238095,4.190743,0
31824,111,11,12,75,1,1,3,4,0,0,25,1,0,0,0,0,0,0,0,5.231378,0
31825,41,11,18,0,1,3,2,0,0,0,8,1,0,0,0,0,1,0,0,4.333792,0
31826,24,11,1,0,1,0,2,0,0,0,0,1,1,1,1,0,0,0.170886,0.170886,3.855389,0
31827,74,17,42,6,0,4,2,1,0,0,3,1,0,0,0,0,1,0,0,4.311891,1
31828,54,11,7,0,3,1,4,3,0,0,4,1,0,1,0,0,1,0.75,0.75,4.397772,1
31829,52,16,11,0,0,1,2,0,1,0,1,1,0,0,0,0,0,0,0,4.303725,1
31830,85,25,52,0,0,2,1,7,0,0,0,1,0,0,0,0,0,0,0,4.143963,0
31831,57,13,21,0,1,2,2,1,0,0,0,1,1,1,1,0,1,0.113924,0.113924,4.138094,0
31832,122,12,7,88,1,1,4,6,0,6,21,1,0,0,0,0,1,0.404255,0.404255,4.998051,0
31833,64,14,39,0,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,4.386588,0
31834,34,13,13,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0.903409,0.903409,3.881005,0
31835,88,14,55,0,2,3,5,3,0,0,0,1,0,0,0,0,0,0.15,0.15,4.240698,0
31836,72,17,44,0,1,3,4,3,0,0,0,0,0,1,0,0,0,0,0,4.614185,0
31837,36,10,1,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0.956522,0.956522,4.405765,1
31838,52,27,1,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,4.094175,1
31839,42,14,16,0,1,2,3,0,0,0,0,1,0,1,0,0,1,0.676056,0.676056,4.076027,1
31840,27,8,7,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,3.439711,1
31841,237,20,44,165,0,5,2,2,0,0,76,0,0,0,0,0,0,0,0,4.908494,1
31842,39,18,13,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0.211538,0.211538,4.131055,0
31843,20,11,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.118243,0.118243,3.784184,0
31844,60,14,38,0,0,2,1,5,0,0,2,1,0,0,0,0,0,0,0,4.252584,0
31845,107,12,83,0,1,7,2,7,0,0,17,1,0,0,0,0,1,0.6,0.6,4.614784,0
31846,40,28,1,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0.238806,0.238806,4.077567,0
31847,59,18,29,0,1,1,2,2,0,0,0,1,0,0,0,0,0,0.544118,0.544118,4.356557,0
31848,18,9,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.136691,0.136691,3.683542,0
31849,69,18,19,23,0,3,2,1,0,0,24,1,0,0,0,0,0,0,0,4.626236,1
31850,35,12,1,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.171861,0
31851,86,23,44,0,1,1,3,1,0,0,19,0,0,1,0,0,0,0,0,4.73222,1
31852,57,21,28,0,0,1,1,4,0,0,0,1,1,0,1,0,1,0.117647,0.117647,3.930743,0
31853,50,19,24,0,0,2,2,0,0,0,4,0,0,0,0,0,0,0,0,4.081077,1
31854,65,25,12,0,2,1,5,0,0,0,0,0,0,0,0,0,0,0,0,3.991148,1
31855,46,16,18,0,1,1,2,1,0,0,0,1,1,0,1,0,1,0.076923,0.076923,4.069348,0
31856,45,14,19,0,1,2,2,0,0,0,0,1,0,1,0,0,1,0.15625,0.15625,4.089199,0
31857,85,18,52,7,0,4,2,1,0,0,20,0,0,0,0,0,0,0,0,4.863236,1
31858,43,8,1,0,2,0,3,0,0,0,0,1,0,0,0,0,0,0.956522,0.956522,4.277798,1
31859,59,9,10,0,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,4.440379,1
31860,48,7,29,0,1,2,2,0,0,0,0,1,0,0,0,0,0,0.084656,0.084656,4.170043,0
31861,94,21,19,46,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4.415326,1
31862,21,12,1,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0.047059,0.047059,3.594466,0
31863,39,17,14,0,0,1,2,2,0,0,0,1,0,1,0,0,0,0,0,3.798885,1
31864,44,25,12,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3.999458,1
31865,46,15,24,0,0,3,13,0,0,0,1,0,0,0,0,0,0,0,0,3.540407,1
31866,67,12,43,0,1,4,2,2,0,0,4,1,0,1,0,0,0,0.052448,0.052448,4.377886,0
31867,47,20,14,0,1,2,3,0,0,0,1,1,0,0,0,0,0,0,0,4.053965,1
31868,101,13,72,0,1,2,3,6,0,0,9,1,1,1,1,0,0,0.135593,0.135593,4.692099,0
31869,31,14,9,0,0,2,1,0,0,0,0,1,1,0,1,0,1,0.25,0.25,4.195816,0
31870,50,13,29,0,0,4,1,2,0,0,8,1,1,1,1,0,1,0.235294,0.235294,4.283536,0
31871,80,9,58,0,1,4,2,6,0,0,9,1,0,0,0,0,1,0.103448,0.103448,4.726319,0
31872,42,14,11,8,0,1,2,1,0,0,0,1,0,1,0,0,0,0.714286,0.714286,4.397688,1
31873,76,18,51,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,4.297206,1
31874,141,24,103,5,0,7,1,7,0,0,0,1,0,0,0,0,0,0,0,4.351775,1
31875,88,18,58,0,1,2,2,7,0,0,0,1,1,0,1,0,1,0.267857,0.267857,4.275964,0
31876,207,15,26,157,0,4,3,0,0,0,88,1,0,0,0,0,0,0,0,4.792359,1
31877,50,19,23,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,4.261468,1
31878,39,8,17,0,1,2,2,1,0,0,0,0,1,0,1,0,0,0.166667,0.166667,3.997227,1
31879,15,8,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0.333333,0.333333,3.506891,1
31880,57,20,25,0,1,1,3,3,0,0,0,1,1,0,1,0,1,0.048,0.048,4.167805,0
31881,29,11,1,0,1,0,2,0,0,0,4,0,1,0,1,0,0,0.955882,0.955882,4.142295,1
31882,71,9,46,0,1,4,2,5,0,0,5,1,0,0,0,0,1,0.923529,0.923529,4.541113,0
31883,45,10,18,0,1,2,3,0,0,0,0,1,0,0,0,0,0,0,0,3.87199,0
31884,31,9,14,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,3.977917,0
31885,25,13,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0.5,0.5,3.813661,0
31886,31,11,8,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0.117284,0.117284,3.848885,0
31887,90,11,67,0,1,1,2,13,0,0,11,1,0,1,0,0,1,0,0,4.501217,0
31888,39,9,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3.970422,1
31889,40,9,1,0,2,0,3,1,0,0,0,1,0,0,0,0,0,0,0,4.068454,1
31890,34,25,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0.133929,0.133929,4.043058,0
31891,33,24,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,4.043802,1
31892,92,23,58,0,1,8,3,1,0,0,11,0,0,0,0,0,0,0,0,4.892178,1
31893,30,17,1,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0.022124,0.022124,4.006239,0
31894,45,13,21,0,1,2,2,1,0,0,0,1,0,0,0,0,0,0.158924,0.158924,4.071494,0
31895,89,11,22,43,1,2,5,0,0,0,0,1,0,0,0,0,0,0.75,0.75,4.397185,0
31896,45,20,10,0,1,1,3,0,0,0,3,1,1,1,1,0,1,0.962617,0.962617,4.022098,1
31897,61,19,35,0,0,4,4,1,0,0,0,0,0,0,0,0,1,0.692308,0.692308,4.150354,1
31898,53,23,22,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,4.274721,0
31899,95,11,72,0,1,4,2,7,0,0,8,1,1,1,1,0,0,0.205882,0.205882,4.529104,0
31900,41,13,21,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3.994764,0
31901,22,13,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.161765,0.161765,3.754442,0
31902,18,10,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.235294,0.235294,3.260785,0
31903,21,12,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.029703,0.029703,3.653757,0
31904,29,14,7,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0.048128,0.048128,4.030395,0
31905,38,20,10,0,0,1,2,1,0,0,4,1,0,0,0,0,0,0.888889,0.888889,4.366091,1
31906,72,22,43,0,0,5,2,1,0,0,0,0,0,0,0,0,1,1,1,4.239593,1
31907,56,23,21,0,1,3,3,0,0,0,4,1,0,0,0,0,0,0,0,4.211211,1
